Наименование	Остаток	Ед.изм	Розничная цена	Артикул
Очиститель карбюратора AIM-ONE 650мл		шт	405,00	AC-650
Очиститель карбюратора AUTOMOBILE 440 мл		шт	412,00	
Очиститель карбюратора CARB CLEANER 650мл	23,000	шт	410,00	N-3401
Очиститель карбюратора Джонсонс		шт	625,00	
Очистительно-смазывающая смесь PATRON		шт	642,00	PAC100
Палец амортизатора КАМАЗ		шт	1 008,00	53212-2905418
Палец передней рессоры 		шт	2 088,00	2902481-50A
Палец передней рессоры FAW		шт	1 440,00	2902481-2000
Палец передней рессоры FAW		шт	1 520,00	2902181
Палец передней рессоры FAW		шт	1 620,00	2902450-71B/C
Палец передней рессоры FAW		шт	1 440,00	2902471-50A/F
Палец передней рессоры FAW J6		шт	1 980,00	
Палец рессоры ХИНА 300		шт	480,00	
Палец ушка передней рессоры МАЗ		шт	3 000,00	
Палец шаровой с сухарями МАЗ		шт	3 890,00	
Парковочный кран STELLOX SAF		шт	17 253,00	85-19588-SX
Паста притирочная для клапанов 		шт	392,00	
Паста притирочная для клапанов 		шт	379,00	
Патрубок ГАЗЕЛЬ НЕХСТ 		шт	1 100,00	
Патрубок интеркуллера КАМАЗ		шт	4 050,00	
Патрубок ретарды СКАНИЯ		шт	3 875,00	
Патрубок силиконовый 70/150/150		шт	1 790,00	
Патрубок силиконовый огнеупорный угловой		шт	3 217,00	
Патрубок силиконовый угловой 63-252-250		шт	2 730,00	
Патрубок силиконовый ф100		шт	3 915,00	
Патрубок силиконовый Ф60		шт	1 340,00	
Патрубок турбинный ИСУДЗУ		шт	16 950,00	8-98281176-1
Патрубок угловой высоктемпературный 		шт	2 310,00	
Патрубок угловой температурный		шт	1 750,00	
ПГУ KNORR		шт	18 400,00	
Перекидка желт воздушная М16*1,5		шт	2 690,00	S2118016
Переключатель стеклоподъемника СКАНИЯ	1,000	шт	1 300,00	042.158
Перемычка АКБ 		шт	950,00	52441
Перепайка щеток генератора диодного моста		шт		
Переподключение холодинька кабины		ч		
Перепресовка блок подшипника 4-я ось справа		шт		
Переустановка положения руля		шт		
Переходник М10 металл.		шт	135,00	
Переходник М12		шт	175,00	
Переходник М16 Ф12		шт	270,00	
Переходник М16/М18		шт	240,00	
Переходник М16/М22 внутр	1,000	шт	595,00	E443M16F22
Переходник М16хМ12 		шт	456,00	
Переходник М16хМ16 угловой (с гайкой)		шт	817,00	
Переходник М16хМ22		шт	485,00	
Переходник М16хМ22 с уплатнительными кольцами 		шт	495,00	
Переходник М22хМ16 внутренний (под уплотнительное кольцо)	13,000	шт	271,00	E444M22F16
Переходник М22хМ16 внутренний удлиненный с гайкой 	7,000	шт	546,00	27535
Переходник М24хМ16		шт	450,00	
Переходник М50		шт	520,00	
Переходник соеденительный М50		шт	570,00	
Переходник трубка М18		шт	140,00	
Переходник угловой М22*М22 с гайкой		шт	930,00	
Переходник угловой М8хМ16	2,000	шт	664,00	9502
Петля бортовая		шт	1 396,00	9068
Пистолет для подкачки шин		шт	2 300,00	
Планка тента поперечная 		шт		38074610
Планка тента поперечная (пластина соеденительная)		шт	1 950,00	38074610
Пневмобаллон кабины передений SAMPA МАЗ		шт	8 409,00	15/22-C-15310
Пневмобалон задней оси МАЗ		шт	6 210,00	
Пневмоподушка  STELLOX SAF		шт	8 962,00	84-00202-SX
Пневмоподушка  кабины с амортизатором перед СКАНИЯ		шт	8 300,00	
Пневмоподушка SAF NV		шт	9 560,00	
Пневмоподушка без стакана SAF		шт	6 688,00	
Пневмоподушка без стакана SAF		шт	7 700,00	Z12772
Пневмоподушка в сборе многоэтажная STELLOX		шт	4 911,00	84-00109-SX
Пневмоподушка многоэтажная SAMPA 		шт	5 159,00	SASP 55222-2P
Пневмоподушка многоэтажная SAMPA SAF		шт	5 916,00	SP552202P08
Пневмоподушка многоэтажная STELLOX	1,000	шт	3 556,00	90-36325-SX
Пневмоподушка подвески со стаканом SAMPA SAF NV		шт	7 290,00	SP 554810-KP05
Пневмоподушка СКАНИЯ S&K		шт	11 855,00	SK-4608K-01
Пневмоподушка со стаканом  STELLOX SAF		шт	11 214,00	84-00185-SX
Пневмоподушка со стаканом SAF Stellox		шт	10 900,00	8400180SX
Пневмоподушка со стаканом SAF КРОНЕ		шт	9 966,00	84-00208-SX
Пневмоподушка со стаканом SAMPA SAF		шт	7 180,00	SP 552626-KP
Пневмоподушка со стаканом STELLOX		шт	11 900,00	90-41834-SX
Пневмоподушка со стаканом STELLOX SAF		шт	9 976,00	SP 554022-KP06
Пневмоподушка со стаканом STELLOX НОВОТРАК		шт	10 050,00	84-00180-SX
Пневмоподушка со стаканом STELLOX СКАНИЯ		шт	10 830,00	84-00151-SX
Пневмоподушка со стаканом STELLOX ШМИТЦ		шт	7 800,00	90-96319-SX
Пневмоподушка со стаканом VOLVO		шт	14 672,00	090030203
Пневмоподушка ШМИТЦ		шт	8 127,00	
Пневморессора L-SK ШМИТЦ		шт	6 340,00	SK-6318KP-01
Пневморессора в сборе с пластиковым стаканом 		шт	9 115,00	AU 344810-KP05
Пневморессора в сборе со стаканом S&K SAF	3,000	шт	6 360,00	SK-2626KP-01
Пневморессора со стаканом МАЗ		шт	22 109,00	
Пневморессора со стаканом ШМИТЦ SONDER	3,000	шт	5 250,00	09.003.0148
Пневморессора со стальным стаканом в сборе AUGER СКАНИЯ		шт	11 377,00	AU 343608-K
Пнемоподушка STELLOX SCANIA		шт	9 941,00	84-00176-SX
Подвесной подшипник карданного вала		шт	2 900,00	
Подготовка автомобиля к транспортировке 		шт	1 500,00	
Подключение насоса бочка омывателя 		шт	1 500,00	
Подключение пневмоподушки 1-й оси на п/п		шт	1 500,00	
Подключение топливопровода		шт		
Подключение трубок к пневморессоре первой подъемной оси		шт		
Подкрылок задний COVIND ШМИТЦ		шт	8 235,00	TPS/110
Подушка КПП Камаз		шт	1 875,00	
Подушка опоры  TTT-AUTO		шт	1 774,00	90.13.33
Подушка седла верхняя большая		шт	3 758,00	531600101
Подушка стабилизатора ORIGINAL КАМАЗ	2,000	шт	1 687,00	6520-2916040
Подушка торсиона кабины  задняя FAW	2,000	шт	3 564,00	5001083-B45/E
Подшипник 		шт	4 125,00	7610A
Подшипник		шт	3 580,00	30311
Подшипник		шт	6 084,00	30314B
Подшипник 5-ой передачи КПП		шт	830,00	
Подшипник SKF		шт	7 250,00	6-7815A
Подшипник воздушного компрессора FAG		шт	5 800,00	63082RSRC3
Подшипник выжимной FLRS		шт	7 948,00	002000493
Подшипник выжимной REVOL		шт	8 910,00	RB1000034
Подшипник выжимной ИСУДЗУ		шт	5 698,00	5-87610110-0
Подшипник выжимной ХИНА 500		шт	3 120,00	
Подшипник компрессора	1,000	шт	1 680,00	180308
Подшипник КПП 6-й передачи		шт	2 436,00	SU002-00342
Подшипник КПП вторичного вала		шт	650,00	
Подшипник кронштейна пневморессоры кабины SAMPA		шт	1 045,00	111296
Подшипник маховика		шт	6 205,00	
Подшипник моховика 		шт	1 040,00	
Подшипник подвесной LEMA СКАНИЯ		шт	8 700,00	2740.10
Подшипник подвесной в сборе СКАНИЯ		шт	5 140,00	040189
Подшипник ступицы BPW внешний		шт	6 336,00	02.6410.22.00
Подшипник ступицы BPW внутрений		шт	11 088,00	02.6410.23.00
Подшипник ступицы внут KOYO		шт	4 524,00	32207GR
Подшипник ступицы ГАЗЕЛЬ НЕХСТ 		шт	4 350,00	
Подшипник ступицы задний		шт	7 800,00	ES139592
Подшипник ступицы наружний KOYO		шт	2 784,00	32210
Подшипник суппорта (полумесяц) ШМИТЦ 		шт	1 135,00	ТМ12-16769
Подшипник хвостовика КПП 		шт	1 920,00	035697
Подшипник шариковый FERSA		шт	1 003,00	6006 2RS
Поиск  устранение короткого замыкания ремонт боковых габаритных огней п/п		шт		
Поиск и устранение короткого замыкания		шт	1 500,00	
Поиск и устранение короткого замыкания		шт		
Поиск и устранение короткого замыкания АБС		шт		
Поиск и устранение короткого замыкания АБС, замена провода 5 метров.		шт		
Поиск и устранение короткого замыкания автономного отопителя		ч		
Поиск и устранение короткого замыкания блока пневмосистемы		шт		
Поиск и устранение короткого замыкания блока тормозной системы.		ч		
Поиск и устранение короткого замыкания блока управления П/П		шт		
Поиск и устранение короткого замыкания габаритных боковых огней на п/п		шт	1 500,00	
Поиск и устранение короткого замыкания генератора 		шт	1 500,00	
Поиск и устранение короткого замыкания головного освещения		шт		
Поиск и устранение короткого замыкания датчика давления		шт		
Поиск и устранение короткого замыкания заднего левого фанаря на п/п		ч		
Поиск и устранение короткого замыкания заднего правого фонаря на п/п		шт	1 500,00	
Поиск и устранение короткого замыкания задних габаритов на п/п		ч		
Поиск и устранение короткого замыкания задних стоп сигналов на п/п		шт		
Поиск и устранение короткого замыкания задних фонарей п/п		шт	1 500,00	
Поиск и устранение короткого замыкания п/п		шт		
Поиск и устранение короткого замыкания передней фары справа 		шт	1 500,00	
Поиск и устранение короткого замыкания половинок		шт		
Поиск и устранение короткого замыкания правого поворота		шт		
Поиск и устранение короткого замыкания рации		шт		
Поиск и устранение короткого замыкания стеклоочистителя 		шт		
Поиск и устранение короткого замыкания стоп-сигнала на п/п		шт	1 500,00	
Поиск и устранение короткого замыкания электропроводки		ч		
Поиск и устранение короткого замыкания; ремонт электропроводки 		шт	1 500,00	
Поиск и устранение неисправности проводки АБС на п/п		шт	1 500,00	
Поиск и устранение неисправности сигнала		ч		
Поиск и устранение обрыва проводки подсветки Гос. Номера п/п		шт		
Поиск и устранение утечки антифриза 		шт	1 500,00	
Поиск и устранение утечки антифриза, проклейка трещины.		шт		
Поиск и устранение утечки воздуха		шт		
Поиск и устранение утечки воздуха блока АПС		шт		
Поиск и устранение утечки воздуха компрессора		ч		
Поиск и устранение утечки воздуха КПП		шт		
Поиск и устранение утечки воздуха п/п		шт		
Поиск и устранение утечки воздуха ремонт крана уровня пола п/п		шт		
Поиск и устранение утечки воздуха ремонт сбросного клапана		шт	1 500,00	
Поиск и устранение утечки воздуха турбинного вакуума		шт	1 500,00	
Поиск и устранение утечки воздуха энергоаккумулятора 3-я ось слева на п/п		шт	1 500,00	
Поиск и устранение утечки воздуха, замена штуцеров п/п		шт		
Поиск и устранение утечки воздуха, замена штуцеров пневмоподушки 3-я ось справа п/п		шт		
Поиск и устранение утечки гура,замена уплотнительных колец		ч		
Поиск и устранение утечки дизельного топлива		шт		
Поиск и устранение утечки ДТ		шт		
Поиск и устранение утечки масла		шт	1 500,00	
Поиск и устранение утечки масла в ретарде доливка масла в ретарду		шт		
Поиск и устранение утечки масла ДВС доливка масла		шт	1 500,00	
Поиск и устранение утечки масла заливной горловины		шт		
Поиск и устранение утечки масла замена уплотнительного кольца трубки щупа		шт		
Поиск и устранение утечки масла протяжка хомутов бачка гура		шт		
Поиск и устранение утечки масла(замена уплотнительного кольца масляного фильтра)		шт		
Поиск и устранение утечки метана 		шт	1 500,00	
Поиск и устранение утечки топлива 		шт		
Поиск и устранение утечки топлива автономного отопителя		шт		
Поиск и устранение утечки трансмисионного масла		шт		
Поиск короткого замыкания П/П		шт		
Поиск короткого замыкания приборной панели  и тахогрофа		шт	1 500,00	
Поиск неисправности АБС		шт		
Поиск неисправности ДВС		ч		
Поиск неисправности КПП		шт		
Поиск неисправности КПП, не включается 2-ой ряд		шт		
Поиск неисправности освещения заднего хода на п/п		ч		
Поиск неисправности передних противотуманных фар		шт	1 500,00	
Поиск неисправности подогрева дизельного топлива 		шт		
Поиск неисправности стоп сигналов		шт		
Поиск неисправности стоп сигналов п/п		шт		
Поиск отсутствия левого фонаря 		ч	1 500,00	
Поиск устранение утечки охлаждающей жидкости		шт	1 500,00	
Поиск устранения перекачки топлива с правого бака в левый 		шт		
Поиск утечки антифриза		шт	1 500,00	
Поиск утечки воздуха на п/п		ч	1 500,00	
Поиск утечки масла ДВС		шт	1 500,00	
Поиск утечки масла и доливка масла		шт	1 500,00	
Покраска капота		шт		
Покраска элемента бампера		ч		
Поксипол прозрачный	4,000	шт	380,00	
Полуось ГАЗЕЛЬ НЕХСТ 		шт	4 315,00	
Полуось заднего моста 		шт	7 850,00	3302-2403070
Полурессора Stellox правая задняя		шт	54 735,00	84-55987-SX
Помпа 		шт	17 950,00	752433
Помпа системы охлаждения TZERLI	3,000	шт	20 842,00	TZ1123352
Помпа электрическая START VOLT		шт	3 217,00	
Поперечная тяга после реставрации		шт	18 180,00	
Поршень суппорта задний ХИНА		шт	2 630,00	
Поршень тормозного суппорта ИСУДЗУ		шт	4 320,00	
Предохранители  плавкие 		шт	100,00	126598
Предохранитель 10А	77,000	шт	30,00	
Предохранитель 15А	165,000	шт	30,00	
Предохранитель 16А	3,000	шт	20,00	
Предохранитель 20А		шт	29,00	
Предохранитель 25А	3,000	шт	20,00	
Предохранитель 30А	4,000	шт	37,00	
Предохранитель 5А	89,000	шт	30,00	
Предохранитель 8А		шт	20,00	
